full_equity,full_drawdown,fng_equity,fng_drawdown
6.11733567,-0.01267460,2.10660876,-0.06702798
6.12781093,-0.01098391,2.10300143,-0.06862559
6.13594201,-0.00967157,2.10368893,-0.06832111
5.99254297,-0.03281588,2.15074916,-0.04747914
5.98941385,-0.03332092,2.14757071,-0.04888680
5.91935883,-0.04462765,2.12459928,-0.05906036
5.87015532,-0.05256900,2.10693897,-0.06688174
5.85762632,-0.05459115,2.10244201,-0.06887334
6.02995768,-0.02677723,2.03848573,-0.09719821
6.02564692,-0.02747298,2.03586605,-0.09835841
6.11901525,-0.01240352,2.06537624,-0.08528898
6.26087763,0.00000000,2.01542748,-0.10741022
6.31828162,0.00000000,2.03189086,-0.10011894
6.36798224,0.00000000,2.04787405,-0.09304033
6.33385684,-0.00535890,2.03689969,-0.09790064
6.27001401,-0.01538450,2.01636852,-0.10699345
6.22852640,-0.02189953,2.02769412,-0.10197759
6.31109495,-0.00893333,2.05254658,-0.09097096
6.32888731,-0.00613930,2.04470745,-0.09444274
6.22926614,-0.02178337,2.07689260,-0.08018863
6.30547629,-0.00981566,2.05148346,-0.09144180
6.27192506,-0.01508440,2.06239934,-0.08660739
6.52218767,0.00000000,2.14675568,-0.04924777
6.50672768,-0.00237037,2.14969752,-0.04794488
6.49383950,-0.00434642,2.15395553,-0.04605911
6.45104308,-0.01090809,2.16815076,-0.03977234
6.43166028,-0.01387991,2.15946819,-0.04361767
6.53428355,0.00000000,2.12285235,-0.05983404
6.46647309,-0.01037764,2.09869929,-0.07053091
6.39911157,-0.02068658,2.11846283,-0.06177806
6.40818813,-0.01929751,2.11545798,-0.06310885
6.46524847,-0.01056506,2.13217917,-0.05570339
6.29931009,-0.03596010,2.18477193,-0.03241118
6.43801940,-0.01473217,2.23506486,-0.01013751
6.64167821,0.00000000,2.30576839,0.00000000
6.66103473,0.00000000,2.31248832,0.00000000
6.57502989,-0.01291163,2.28263032,-0.01291163
6.55973152,-0.01520833,2.28565877,-0.01160203
6.51958070,-0.02123604,2.26938305,-0.01864021
6.43568310,-0.03383133,2.24017936,-0.03126890
6.54813636,-0.01694907,2.27932291,-0.01434187
6.61562503,-0.00681721,2.25355164,-0.02548626
6.60645756,-0.00819350,2.25268238,-0.02586216
6.58219988,-0.01183523,2.24441095,-0.02943901
6.58441715,-0.01150235,2.24141049,-0.03073652
6.66304644,0.00000000,2.26593538,-0.02013110
6.82715904,0.00000000,2.32174597,0.00000000
6.86442566,0.00000000,2.30675078,-0.00645858
6.86621626,0.00000000,2.30614906,-0.00671775
6.86808342,0.00000000,2.30552194,-0.00698786
6.89363121,0.00000000,2.29694590,-0.01068165
6.87664839,-0.00246355,2.30260454,-0.00824441
6.89006491,-0.00051733,2.29811210,-0.01017935
6.97145634,0.00000000,2.32296128,0.00000000
6.95250816,-0.00271796,2.31664756,-0.00271796
6.97970965,0.00000000,2.32571137,0.00000000
6.94648949,-0.00475953,2.31464207,-0.00475953
6.92638800,-0.00763952,2.30794405,-0.00763952
6.95690085,-0.00326787,2.31811124,-0.00326787
6.94457594,-0.00503369,2.31400446,-0.00503369
7.08692459,0.00000000,2.36143650,0.00000000
6.95560310,-0.01853011,2.31767882,-0.01853011
6.91946448,-0.02362945,2.30563706,-0.02362945
6.89800351,-0.02665770,2.29848604,-0.02665770
7.00204655,-0.01197671,2.26151934,-0.04231202
7.01507689,-0.01013806,2.26346636,-0.04148752
6.95792750,-0.01820213,2.24502668,-0.04929619
7.05863655,-0.00399158,2.27752120,-0.03553570
7.15718739,0.00000000,2.30931936,-0.02207010
7.13226958,-0.00348151,2.31504995,-0.01964336
7.05535956,-0.01422735,2.34001403,-0.00907179
7.18535589,0.00000000,2.38078922,0.00000000
7.19510799,0.00000000,2.37517718,-0.00235722
7.14698901,-0.00668774,2.36166780,-0.00803155
7.15688594,-0.00531223,2.36493816,-0.00665790
7.10787890,-0.01212339,2.34874417,-0.01345984
7.21545805,0.00000000,2.38429287,0.00000000
7.25785976,0.00000000,2.39830419,0.00000000
7.21148225,-0.00638997,2.38297910,-0.00638997
7.13450621,-0.01699586,2.35754296,-0.01699586
7.17339568,-0.01163760,2.37039368,-0.01163760
7.23494685,-0.00315698,2.39073280,-0.00315698
7.23727505,-0.00283620,2.38757273,-0.00447460
7.22725566,-0.00421668,2.39087812,-0.00309639
7.23120660,-0.00367232,2.39457602,-0.00155450
7.13590308,-0.01680339,2.36301676,-0.01471349
7.11529936,-0.01964221,2.35619395,-0.01755834
7.05429702,-0.02804721,2.37403836,-0.01011791
7.09321271,-0.02268534,2.36094176,-0.01557869
7.02248710,-0.03243004,2.33976202,-0.02440982
7.04115415,-0.02985806,2.33120275,-0.02797870
7.04911641,-0.02876101,2.33617011,-0.02590751
7.00089217,-0.03540542,2.32018797,-0.03257144
7.01622055,-0.03329345,2.32526799,-0.03045327
7.02621525,-0.03191637,2.31963035,-0.03280395
7.01428840,-0.03355967,2.32356787,-0.03116215
6.96367982,-0.04053260,2.30447960,-0.03912122
6.94891092,-0.04256749,2.30706258,-0.03804422
6.94010902,-0.04378023,2.30998484,-0.03682575
6.97054280,-0.03958701,2.32242457,-0.03163886
6.93570185,-0.04438745,2.31081637,-0.03647904
6.94236449,-0.04346946,2.31303621,-0.03555345
7.06406141,-0.02670186,2.35358282,-0.01864708
7.13722521,-0.01662123,2.32685274,-0.02979249
7.12590118,-0.01818147,2.32083407,-0.03230204
7.13521661,-0.01689798,2.32386801,-0.03103701
7.10819628,-0.02062088,2.31506776,-0.03470637
7.17464908,-0.01146491,2.33671077,-0.02568207
7.26350157,0.00000000,2.36564913,-0.01361590
7.22258134,-0.00563368,2.35232182,-0.01917287
7.20173047,-0.00850431,2.34553091,-0.02200442
7.18072883,-0.01139571,2.33869088,-0.02485644
7.18507241,-0.01079771,2.33493753,-0.02642144
7.12719711,-0.01876567,2.35374531,-0.01857933
7.18509126,-0.01079511,2.33462586,-0.02655140
7.13309683,-0.01795343,2.35152022,-0.01950710
7.18718227,-0.01050723,2.33369024,-0.02694152
7.27831751,0.00000000,2.30409847,-0.03928014
7.42800385,0.00000000,2.25671223,-0.05903836
7.46921801,0.00000000,2.24419090,-0.06425928
7.45093738,-0.00244746,2.24968347,-0.06196909
7.45419575,-0.00201122,2.24869967,-0.06237930
7.56218041,0.00000000,2.21612404,-0.07596207
7.52888787,-0.00440251,2.20858367,-0.07910611
7.57972972,0.00000000,2.19146073,-0.08624572
7.48645226,-0.01230617,2.16230078,-0.09840429
7.52297523,-0.00748767,2.17284965,-0.09400582
7.43740938,-0.01877644,2.19539066,-0.08460709
7.42430424,-0.02050541,2.18932687,-0.08713545
7.46380197,-0.01529444,2.20097421,-0.08227896
7.52960397,-0.00661313,2.22037833,-0.07418819
7.49543200,-0.01112147,2.21030148,-0.07838985
7.45996347,-0.01580086,2.19984229,-0.08275093
7.44446733,-0.01784528,2.19527269,-0.08465628
7.43709787,-0.01881754,2.19309954,-0.08556240
7.44494738,-0.01778195,2.19541425,-0.08459725
7.44733975,-0.01746632,2.19611973,-0.08430309
7.47205616,-0.01420546,2.20340826,-0.08126406
7.63059309,0.00000000,2.25015866,-0.06177095
7.58402616,-0.00610266,2.23642670,-0.06749665
7.63017026,-0.00005541,2.22058300,-0.07410286
7.70822453,0.00000000,2.19786713,-0.08357450
7.63736384,-0.00919287,2.17546456,-0.09291550
7.70959082,0.00000000,2.15271560,-0.10240093
7.74822755,0.00000000,2.16135125,-0.09880020
7.72364909,-0.00317214,2.16604601,-0.09684267
7.69436880,-0.00695111,2.15566850,-0.10116969
7.49551886,-0.03261503,2.09995834,-0.12439867
7.48902058,-0.03345371,2.09967895,-0.12451517
7.54726599,-0.02593646,2.11390940,-0.11858162
7.57150929,-0.02280757,2.12069969,-0.11575033
7.53258895,-0.02783070,2.10979851,-0.12029570
7.61212461,-0.01756569,2.13207561,-0.11100701
7.59781088,-0.01941304,2.13395266,-0.11022435
7.45938147,-0.03727899,2.09293885,-0.12732552
7.40627273,-0.04413330,2.07803771,-0.13353873
7.53112065,-0.02802020,2.11306730,-0.11893274
7.54817522,-0.02581911,2.11785243,-0.11693753
7.57057619,-0.02292800,2.10944936,-0.12044128
7.65042996,-0.01262193,2.12959020,-0.11204333
7.73360962,-0.00188662,2.10430654,-0.12258564
7.72811758,-0.00259543,2.10580091,-0.12196254
7.67886216,-0.00895242,2.11922231,-0.11636634
7.72367085,-0.00316933,2.10685595,-0.12152263
7.81503882,0.00000000,2.12967236,-0.11200907
7.90604444,0.00000000,2.10274279,-0.12323766
7.92814342,0.00000000,2.09686520,-0.12568839
7.85704189,-0.00896824,2.08015687,-0.13265512
7.88975610,-0.00484191,2.08881798,-0.12904377
7.88370063,-0.00560570,2.08721479,-0.12971224
7.85763022,-0.00889404,2.08031263,-0.13259017
7.64407642,-0.03583020,2.02377412,-0.15616454
7.57616679,-0.04439585,2.00579501,-0.16366114
7.56789313,-0.04543943,2.00597967,-0.16358414
7.60978956,-0.04015491,2.01507894,-0.15979009
7.62137302,-0.03869385,2.00999655,-0.16190925
7.58447398,-0.04334804,1.99825511,-0.16680498
7.61210052,-0.03986342,1.98897819,-0.17067310
7.53269404,-0.04987919,2.00972644,-0.16202188
7.54376152,-0.04848322,2.01066952,-0.16162865
7.60482683,-0.04078087,2.02694551,-0.15484219
7.54378091,-0.04848077,2.01067469,-0.16162650
7.57100073,-0.04504746,2.00140900,-0.16548993
7.55452103,-0.04712609,2.00576545,-0.16367346
7.58775345,-0.04293439,2.01258306,-0.16083078
7.60766972,-0.04042229,2.01786567,-0.15862813
7.64648882,-0.03552592,2.00555139,-0.16376271
7.51295852,-0.05236849,1.96852298,-0.17920212
7.46273119,-0.05870381,1.95536257,-0.18468951
7.46145243,-0.05886510,1.95502751,-0.18482921
7.45582229,-0.05957525,1.95454768,-0.18502929
7.33586926,-0.07470528,1.98599343,-0.17191763
7.36308102,-0.07127298,1.99137430,-0.16967401
7.46242727,-0.05874214,1.96251434,-0.18170750
7.42518479,-0.06343965,1.95075758,-0.18660961
7.49331189,-0.05484658,1.93090835,-0.19488597
7.48757098,-0.05557069,1.93238769,-0.19426914
7.36494121,-0.07103835,1.89880709,-0.20827096
7.31671407,-0.07712138,1.88637331,-0.21345536
7.32891903,-0.07558193,1.88951996,-0.21214333
7.27308491,-0.08262445,1.87512497,-0.21814548
7.27091258,-0.08289845,1.87456491,-0.21837901
7.24914701,-0.08564381,1.86895337,-0.22071880
7.16346196,-0.09645152,1.84686231,-0.22992992
7.15684779,-0.09728578,1.84515706,-0.23064094
6.99343054,-0.11789808,1.88544365,-0.21384299
7.03057400,-0.11321307,1.89357216,-0.21045372
6.95554132,-0.12267716,1.87336331,-0.21888002
6.88245199,-0.13189613,1.89117539,-0.21145308
6.86979266,-0.13349289,1.89465395,-0.21000265
6.87738711,-0.13253498,1.89255944,-0.21087598
6.91057002,-0.12834952,1.89979835,-0.20785764
6.86277168,-0.13437846,1.88665801,-0.21333665
6.86529442,-0.13406026,1.88407782,-0.21441249
6.83890801,-0.13738846,1.88755102,-0.21296430
6.84490133,-0.13663250,1.88731764,-0.21306161
6.85293622,-0.13561904,1.88953307,-0.21213786
6.85961743,-0.13477632,1.88580135,-0.21369384
6.87149264,-0.13327846,1.89095181,-0.21154630
6.88603438,-0.13144427,1.89495352,-0.20987774
6.90924331,-0.12851686,1.88667175,-0.21333092
6.89947089,-0.12974949,1.88211657,-0.21523026
6.90070121,-0.12959430,1.88245219,-0.21509031
6.88484738,-0.13159399,1.87812740,-0.21689358
6.85140740,-0.13581187,1.86900526,-0.22069716
6.86967105,-0.13350823,1.87398743,-0.21861979
6.90114239,-0.12953865,1.88257254,-0.21504013
6.90671486,-0.12883578,1.87916985,-0.21645892
7.07617373,-0.10746144,1.92339683,-0.19801799
7.08534278,-0.10630492,1.92588910,-0.19697881
7.07905495,-0.10709802,1.92567232,-0.19706919
7.02812952,-0.11352139,1.93952526,-0.19129305
6.99248523,-0.11801731,1.94936187,-0.18719157
7.01544245,-0.11512165,1.94296187,-0.18986012
7.10512730,-0.10380944,1.91812320,-0.20021688
7.11281408,-0.10283988,1.91828022,-0.20015141
7.12882006,-0.10082100,1.91204523,-0.20275116
7.15784745,-0.09715969,1.90425970,-0.20599743
7.13206010,-0.10041233,1.89930355,-0.20806395
7.21973738,-0.08935333,1.92265245,-0.19832836
7.51822263,-0.05170451,2.00214057,-0.16518489
7.45135848,-0.06013828,2.01794469,-0.15859519
7.48683351,-0.05566371,2.02553394,-0.15543076
7.49179991,-0.05503729,2.02216477,-0.15683558
7.52256960,-0.05115622,2.00981517,-0.16198488
7.52167509,-0.05126904,2.01005416,-0.16188523
7.54793445,-0.04795687,2.01506152,-0.15979736
7.55617403,-0.04691759,2.01726123,-0.15888016
7.55727892,-0.04677823,2.01494900,-0.15984427
7.53939652,-0.04903379,2.01971687,-0.15785626
7.43502453,-0.06219853,1.98973711,-0.17035666
7.43973281,-0.06160466,1.98648736,-0.17171168
7.40040572,-0.06656510,1.97797310,-0.17526179
7.40872017,-0.06551638,1.98019537,-0.17433519
7.36873639,-0.07055965,1.96950855,-0.17879118
7.43500390,-0.06220114,1.98722046,-0.17140600
7.46924276,-0.05788249,1.97608191,-0.17605034
7.38224937,-0.06885522,1.99514494,-0.16810180
7.40986086,-0.06537250,1.98768259,-0.17121331
7.41962385,-0.06414107,1.98831382,-0.17095011
7.43198038,-0.06258250,1.98301419,-0.17315985
7.41548181,-0.06466351,1.98741637,-0.17132431
7.42045513,-0.06403621,1.98676185,-0.17159722
7.49698788,-0.05438291,1.96428412,-0.18096957
7.43117985,-0.06268347,1.94507749,-0.18897799
7.28218066,-0.08147718,1.98213227,-0.17352758
7.28948123,-0.08055634,1.98213727,-0.17352549
7.30220131,-0.07895192,1.97669633,-0.17579416
7.36134533,-0.07149191,1.96068612,-0.18246980
7.37390962,-0.06990714,1.95341826,-0.18550021
7.40222375,-0.06633579,1.94201074,-0.19025670
7.37767239,-0.06943253,1.93362756,-0.19375217
7.39454339,-0.06730454,1.93804931,-0.19190847
7.38246118,-0.06882850,1.93488266,-0.19322884
7.47195521,-0.05754036,1.95833831,-0.18344874
7.62184561,-0.03863424,1.99762336,-0.16706839
7.73484580,-0.02438120,2.02723979,-0.15471949
7.73759343,-0.02403463,2.02449242,-0.15586504
7.74814320,-0.02270396,2.02522821,-0.15555824
7.75803048,-0.02145684,2.02061862,-0.15748026
7.66053918,-0.03375371,2.04601072,-0.14689274
7.77261518,-0.01961723,2.01607697,-0.15937395
7.78221656,-0.01840618,2.01358654,-0.16041237
7.75973957,-0.02124127,2.01940229,-0.15798743
7.82425299,-0.01310400,2.03417192,-0.15182906
7.86628906,-0.00780187,2.04510058,-0.14727223
7.82827683,-0.01259647,2.03521805,-0.15139286
7.95013912,0.00000000,2.06690016,-0.13818265
7.92969655,-0.00257135,2.06158544,-0.14039868
7.93798337,-0.00152900,2.06373987,-0.13950037
7.91875542,-0.00394757,2.05874094,-0.14158473
7.92486619,-0.00317893,2.05509350,-0.14310557
7.91186973,-0.00481368,2.05846377,-0.14170030
7.84376108,-0.01338065,2.07618388,-0.13431170
7.86343078,-0.01090652,2.07097746,-0.13648258
7.91997397,-0.00379429,2.05608578,-0.14269183
7.87140868,-0.00990303,2.06869370,-0.13743481
7.91734213,-0.00412533,2.08283422,-0.13153877
8.14400643,0.00000000,2.14246334,-0.10667573
8.10291962,-0.00504504,2.13165453,-0.11118258
8.06918084,-0.00918781,2.12277879,-0.11488343
8.06221236,-0.01004347,2.12094558,-0.11564781
8.05495321,-0.01093482,2.12073431,-0.11573589
7.94597110,-0.02431670,2.09416188,-0.12681557
7.95936592,-0.02267195,2.09769209,-0.12534361
7.90510450,-0.02933469,2.08339148,-0.13130641
7.89282118,-0.03084296,2.08454536,-0.13082529
7.86655549,-0.03406811,2.07969297,-0.13284855
7.83906574,-0.03744357,2.07242546,-0.13587882
7.87562438,-0.03295455,2.08209052,-0.13184886
7.90084707,-0.02985746,2.08875868,-0.12906849
7.80852040,-0.04119422,2.06435014,-0.13924591
7.68635906,-0.05619438,2.03205417,-0.15271208
7.77254760,-0.04561131,2.05483996,-0.14321129
7.79367742,-0.04301679,2.06042608,-0.14088209
7.83061631,-0.03848107,2.07019167,-0.13681022
7.88500295,-0.03180296,2.08456995,-0.13081503
7.94519254,-0.02441230,2.10048236,-0.12418017
7.89756550,-0.03026040,2.08789113,-0.12943023
7.88394668,-0.03193266,2.08429070,-0.13093147
7.92280072,-0.02716178,2.09456260,-0.12664848
7.87658760,-0.03283627,2.10468547,-0.12242764
7.94054609,-0.02498283,2.08759526,-0.12955360
8.02594546,-0.01449667,2.06514349,-0.13891511
8.15713876,0.00000000,2.10096578,-0.12397861
8.02329280,-0.01640845,2.13333840,-0.11048048
7.97260381,-0.02262251,2.14681625,-0.10486074
7.99392906,-0.02000820,2.15470540,-0.10157127
8.09264391,-0.00790655,2.18131327,-0.09047681
8.04900931,-0.01325581,2.16955188,-0.09538086
7.98048628,-0.02165618,2.15108200,-0.10308208
7.93628874,-0.02707445,2.13916887,-0.10804940
7.96707318,-0.02330052,2.14746659,-0.10458957
7.99429867,-0.01996289,2.13798070,-0.10854482
7.92544586,-0.02840370,2.15639457,-0.10086695
7.99139684,-0.02031864,2.13845030,-0.10834901
7.93706826,-0.02697888,2.15298830,-0.10228723
7.98994617,-0.02049647,2.16517884,-0.09720425
7.99953622,-0.01932081,2.16041487,-0.09919064
7.93840101,-0.02681550,2.17692551,-0.09230634
7.95888618,-0.02430418,2.18036618,-0.09087172
8.00078730,-0.01916744,2.16670684,-0.09656713
8.02057129,-0.01674208,2.16134911,-0.09880110
7.99555135,-0.01980932,2.16809137,-0.09598983
8.01388164,-0.01756218,2.16312089,-0.09806233
7.99517611,-0.01985533,2.15590874,-0.10106952
8.03149093,-0.01540342,2.16570108,-0.09698649
8.03151689,-0.01540024,2.16352837,-0.09789243
8.05406483,-0.01263604,2.15312736,-0.10222925
8.06936793,-0.01076000,2.14473006,-0.10573060
8.13418882,-0.00281348,2.16410332,-0.09765270
8.13407530,-0.00282740,2.16407311,-0.09766529
8.12861196,-0.00349716,2.16261959,-0.09827135
8.14652226,-0.00130150,2.16738463,-0.09628452
8.19184479,0.00000000,2.17944270,-0.09125677
8.23836348,0.00000000,2.19181902,-0.08609632
8.08076520,-0.01912980,2.14988995,-0.10357912
8.04797597,-0.02310987,2.15646364,-0.10083815
8.15739224,-0.00982856,2.18362538,-0.08951275
8.14837018,-0.01092369,2.18121030,-0.09051975
8.09625721,-0.01724933,2.16726035,-0.09633634
8.15466274,-0.01015987,2.14945871,-0.10375893
8.14786075,-0.01098552,2.15125162,-0.10301136
8.21707220,-0.00258441,2.13297796,-0.11063077
8.23462048,-0.00045434,2.12842280,-0.11253009
8.20602680,-0.00392513,2.11890369,-0.11649919
8.20475833,-0.00407911,2.11857616,-0.11663576
8.13498264,-0.01254871,2.10055916,-0.12414815
8.12876608,-0.01330330,2.10006380,-0.12435470
8.07237572,-0.02014815,2.08339530,-0.13130482
8.24756894,0.00000000,2.12861083,-0.11245169
8.20007938,-0.00575801,2.13873877,-0.10822873
8.22350110,-0.00291817,2.14270887,-0.10657335
8.23955694,-0.00097144,2.14689237,-0.10482900
8.26486456,0.00000000,2.15348650,-0.10207950
8.25376229,-0.00134331,2.15059370,-0.10328569
8.20068585,-0.00776525,2.16227266,-0.09841601
8.20720837,-0.00697606,2.16183018,-0.09860051
8.21432496,-0.00611499,2.16370473,-0.09781889
8.13034823,-0.01627569,2.14158473,-0.10704208
8.13040515,-0.01626880,2.14159973,-0.10703582
8.15734722,-0.01300897,2.14869644,-0.10407677
8.26009744,-0.00057679,2.17576149,-0.09279169
8.25104855,-0.00167166,2.17337796,-0.09378553
8.23746779,-0.00331485,2.16980070,-0.09527711
8.25523006,-0.00116572,2.17447939,-0.09332628
8.23625493,-0.00346160,2.16948122,-0.09541032
8.22815158,-0.00444206,2.16734675,-0.09630031
8.26435575,-0.00006156,2.17688316,-0.09232400
8.26417990,-0.00008284,2.17683684,-0.09234331
8.28530138,0.00000000,2.18240037,-0.09002354
8.23420578,-0.00616702,2.16894146,-0.09563538
8.25105325,-0.00413360,2.17337919,-0.09378502
8.28182121,-0.00042004,2.18148367,-0.09040576
8.27223914,-0.00157656,2.18182616,-0.09026296
8.26257488,-0.00274299,2.18437513,-0.08920013
8.28271549,-0.00031211,2.17905057,-0.09142027
8.10048774,-0.02230621,2.22699179,-0.07143064
8.16321716,-0.01473504,2.20974617,-0.07862140
8.25624636,-0.00350682,2.18456358,-0.08912156
8.37641215,0.00000000,2.21854345,-0.07495327
8.37897192,0.00000000,2.21922142,-0.07467058
8.35882017,-0.00240504,2.21388410,-0.07689604
8.46615188,0.00000000,2.24231156,-0.06504289
8.46222732,-0.00046356,2.24127211,-0.06547630
8.43719713,-0.00342006,2.24566024,-0.06364662
8.38413175,-0.00968801,2.22929060,-0.07047213
8.37578933,-0.01067339,2.22927951,-0.07047675
8.44803071,-0.00214043,2.24627781,-0.06338911
8.37771947,-0.01044541,2.22758250,-0.07118434
8.40053460,-0.00775054,2.21928852,-0.07464260
8.28129598,-0.02183470,2.25078948,-0.06150792
8.19045274,-0.03256487,2.22834981,-0.07086440
8.20629419,-0.03069372,2.22181153,-0.07359061
8.20809350,-0.03048119,2.22132437,-0.07379373
8.24818007,-0.02574627,2.21047590,-0.07831713
8.24818007,-0.02574627,nan,nan
